Date,Open,High,Low,Close,Adj Close,Volume
2015-03-04,664.599976,667.000000,659.250000,664.159973,664.159973,306000
2015-03-05,667.159973,671.590027,666.200012,670.489990,670.489990,249600
2015-03-06,666.919983,666.919983,657.609985,658.679993,658.679993,381600
2015-03-09,658.010010,662.979980,653.369995,660.340027,660.340027,321300
2015-03-10,657.140015,658.330017,652.299988,654.739990,654.739990,240400
2015-03-11,658.679993,667.799988,658.289978,660.770020,660.770020,350900
2015-03-12,662.530029,671.590027,662.330017,670.390015,670.390015,276600
2015-03-13,668.000000,677.640015,667.510010,674.510010,674.510010,358500
2015-03-16,676.090027,682.500000,676.090027,678.880005,678.880005,275000
2015-03-17,677.000000,678.460022,671.010010,672.000000,672.000000,305600
2015-03-18,669.260010,674.630005,662.700012,673.280029,673.280029,476700
2015-03-19,673.969971,681.179993,671.000000,680.669983,680.669983,390700
2015-03-20,684.960022,689.229980,682.440002,686.650024,686.650024,457300
2015-03-23,685.650024,692.429993,682.830017,687.340027,687.340027,279800
2015-03-24,686.500000,689.710022,680.409973,680.809998,680.809998,332000
2015-03-25,680.000000,683.130005,665.739990,665.969971,665.969971,369800
2015-03-26,662.270020,664.869995,658.070007,658.820007,658.820007,370200
2015-03-27,660.510010,668.640015,658.010010,662.719971,662.719971,286000
2015-03-30,668.070007,669.010010,651.500000,655.359985,655.359985,419900
2015-03-31,653.820007,659.260010,650.539978,650.539978,650.539978,331400
2015-04-01,650.000000,653.020020,644.059998,652.530029,652.530029,404600
2015-04-02,653.000000,656.059998,648.880005,652.390015,652.390015,308000
2015-04-06,648.479980,663.289978,648.000000,660.020020,660.020020,284200
2015-04-07,659.419983,664.289978,654.739990,658.460022,658.460022,323800
2015-04-08,658.460022,662.700012,652.500000,654.549988,654.549988,548800
2015-04-09,653.789978,654.500000,648.570007,651.719971,651.719971,375400
2015-04-10,666.099976,685.000000,665.000000,683.020020,683.020020,1194400
2015-04-13,680.700012,687.739990,677.000000,683.729980,683.729980,514400
2015-04-14,681.159973,687.200012,676.140015,677.849976,677.849976,438100
2015-04-15,683.260010,687.760010,675.590027,677.599976,677.599976,362900
2015-04-16,678.000000,684.000000,677.119995,681.549988,681.549988,339600
2015-04-17,678.789978,685.229980,673.049988,683.950012,683.950012,519600
2015-04-20,686.770020,688.549988,682.630005,686.929993,686.929993,435800
2015-04-21,691.400024,699.030029,689.000000,692.520020,692.520020,1883300
2015-04-22,655.130005,656.989990,635.250000,641.229980,641.229980,3776600
2015-04-23,641.979980,643.479980,635.250000,635.599976,635.599976,1094300
2015-04-24,638.580017,639.729980,634.130005,637.500000,637.500000,793700
2015-04-27,640.130005,646.219971,636.090027,643.750000,643.750000,759400
2015-04-28,643.750000,646.969971,636.440002,639.580017,639.580017,634200
2015-04-29,637.700012,638.700012,626.750000,630.070007,630.070007,789400
2015-04-30,631.989990,635.000000,619.719971,621.340027,621.340027,563400
2015-05-01,628.960022,634.000000,626.919983,634.000000,634.000000,523500
2015-05-04,636.690002,641.960022,633.330017,633.570007,633.570007,318100
2015-05-05,631.840027,634.950012,625.190002,625.669983,625.669983,420800
2015-05-06,625.330017,627.820007,618.469971,627.229980,627.229980,517900
2015-05-07,627.000000,633.409973,625.390015,628.820007,628.820007,317900
2015-05-08,636.000000,637.700012,632.049988,633.820007,633.820007,443500
2015-05-11,630.330017,637.500000,628.320007,635.669983,635.669983,416400
2015-05-12,630.500000,637.669983,627.359985,635.549988,635.549988,290100
2015-05-13,636.000000,639.500000,634.049988,635.320007,635.320007,325600
2015-05-14,636.030029,638.590027,630.859985,634.530029,634.530029,360400
2015-05-15,634.750000,636.440002,629.049988,632.369995,632.369995,437700
2015-05-18,632.559998,636.710022,631.049988,636.099976,636.099976,404000
2015-05-19,637.440002,639.880005,631.500000,636.750000,636.750000,379800
2015-05-20,632.929993,635.900024,627.010010,628.239990,628.239990,519200
2015-05-21,628.330017,633.739990,625.030029,633.359985,633.359985,438700
2015-05-22,635.000000,635.000000,625.780029,626.440002,626.440002,550300
2015-05-26,624.669983,626.380005,618.710022,622.159973,622.159973,477500
2015-05-27,623.159973,624.500000,612.260010,612.500000,612.500000,744400
2015-05-28,617.500000,636.000000,616.859985,629.419983,629.419983,893100
2015-05-29,628.000000,628.400024,613.580017,615.520020,615.520020,788000
2015-06-01,615.010010,619.000000,612.599976,614.900024,614.900024,396100
2015-06-02,613.099976,616.750000,610.000000,610.570007,610.570007,371000
2015-06-03,609.000000,613.250000,608.000000,610.890015,610.890015,395300
2015-06-04,606.099976,613.950012,603.010010,611.570007,611.570007,507800
2015-06-05,608.159973,614.900024,601.530029,613.799988,613.799988,792900
2015-06-08,611.929993,612.919983,607.770020,608.119995,608.119995,437000
2015-06-09,606.969971,608.710022,605.159973,605.789978,605.789978,339700
2015-06-10,605.640015,609.500000,605.640015,608.669983,608.669983,224800
2015-06-11,609.000000,613.000000,605.559998,605.859985,605.859985,241500
2015-06-12,605.000000,612.400024,604.020020,609.760010,609.760010,431600
2015-06-15,607.500000,608.489990,602.729980,604.169983,604.169983,442100
2015-06-16,602.409973,604.900024,598.039978,600.619995,600.619995,384900
2015-06-17,600.500000,606.929993,600.500000,606.840027,606.840027,454700
2015-06-18,607.869995,610.580017,605.440002,606.200012,606.200012,385800
2015-06-19,605.239990,615.719971,604.239990,615.309998,615.309998,698200
2015-06-22,617.500000,623.179993,616.849976,619.250000,619.250000,507100
2015-06-23,620.869995,622.640015,614.169983,615.400024,615.400024,394600
2015-06-24,615.000000,615.690002,610.320007,610.530029,610.530029,304900
2015-06-25,613.890015,614.830017,607.229980,607.380005,607.380005,248700
2015-06-26,608.000000,612.849976,605.380005,609.460022,609.460022,259500
2015-06-29,604.219971,607.000000,599.500000,600.049988,600.049988,372600
2015-06-30,603.000000,608.390015,599.289978,604.989990,604.989990,376000
2015-07-01,606.309998,611.619995,603.549988,606.570007,606.570007,237500
2015-07-02,609.099976,610.049988,604.539978,609.559998,609.559998,339800
2015-07-06,599.849976,609.849976,597.330017,607.169983,607.169983,535300
2015-07-07,606.090027,622.859985,605.640015,620.559998,620.559998,593000
2015-07-08,619.400024,624.530029,611.650024,612.849976,612.849976,522400
2015-07-09,622.489990,631.000000,617.479980,627.159973,627.159973,821000
2015-07-10,630.109985,640.309998,627.960022,639.419983,639.419983,784900
2015-07-13,646.119995,658.369995,643.469971,658.000000,658.000000,725500
2015-07-14,658.000000,660.900024,654.200012,655.460022,655.460022,597700
2015-07-15,657.400024,663.109985,653.280029,661.190002,661.190002,569100
2015-07-16,661.500000,663.599976,654.739990,658.460022,658.460022,777500
2015-07-17,658.320007,664.270020,657.030029,661.950012,661.950012,560600
2015-07-20,665.700012,681.559998,665.000000,678.000000,678.000000,972900
2015-07-21,678.000000,679.369995,670.070007,673.070007,673.070007,1681200
2015-07-22,695.000000,729.650024,694.400024,725.820007,725.820007,3033900
2015-07-23,723.500000,734.500000,721.599976,725.940002,725.940002,1059000
2015-07-24,725.000000,729.099976,724.309998,728.789978,728.789978,591000
2015-07-27,726.000000,733.799988,724.140015,731.440002,731.440002,712700
2015-07-28,735.150024,737.469971,726.510010,730.780029,730.780029,433900
2015-07-29,732.000000,739.489990,731.159973,738.419983,738.419983,594800
2015-07-30,737.000000,745.000000,733.520020,744.159973,744.159973,441400
2015-07-31,745.729980,746.400024,740.140015,742.229980,742.229980,386200
2015-08-03,743.469971,744.609985,735.140015,743.039978,743.039978,453500
2015-08-04,741.989990,749.750000,740.559998,748.090027,748.090027,399500
2015-08-05,749.390015,758.609985,748.390015,757.770020,757.770020,533900
2015-08-06,758.489990,758.489990,746.010010,749.599976,749.599976,405500
2015-08-07,751.969971,751.969971,742.010010,749.119995,749.119995,385200
2015-08-10,755.669983,755.669983,743.679993,744.239990,744.239990,434800
2015-08-11,742.619995,749.880005,737.690002,745.659973,745.659973,461100
2015-08-12,741.150024,747.969971,733.960022,745.979980,745.979980,447000
2015-08-13,748.099976,749.979980,743.200012,743.599976,743.599976,223300
2015-08-14,745.940002,748.700012,741.090027,748.340027,748.340027,241300
2015-08-17,744.190002,754.750000,744.190002,754.030029,754.030029,272300
2015-08-18,754.049988,758.270020,745.099976,745.919983,745.919983,410300
2015-08-19,742.200012,750.559998,741.500000,745.280029,745.280029,280200
2015-08-20,741.309998,744.770020,734.219971,735.150024,735.150024,449500
2015-08-21,729.479980,731.419983,718.500000,720.010010,720.010010,706700
2015-08-24,695.000000,723.450012,685.000000,704.250000,704.250000,839500
2015-08-25,722.260010,722.940002,695.390015,695.390015,695.390015,696500
2015-08-26,703.150024,708.239990,691.869995,707.640015,707.640015,732300
2015-08-27,713.119995,730.000000,710.239990,727.169983,727.169983,583800
2015-08-28,725.000000,728.169983,717.090027,721.200012,721.200012,235600
2015-08-31,719.789978,722.099976,707.500000,710.010010,710.010010,464300
2015-09-01,697.950012,714.190002,696.099976,706.710022,706.710022,409000
2015-09-02,713.690002,724.000000,710.580017,723.869995,723.869995,374300
2015-09-03,722.500000,729.440002,721.909973,724.989990,724.989990,297400
2015-09-04,718.359985,729.909973,718.359985,719.229980,719.229980,293900
2015-09-08,731.460022,733.830017,721.880005,732.140015,732.140015,241100
2015-09-09,734.000000,736.010010,717.640015,718.830017,718.830017,340300
2015-09-10,718.250000,725.869995,718.000000,723.190002,723.190002,220300
2015-09-11,721.219971,729.950012,714.020020,729.059998,729.059998,644000
2015-09-14,728.479980,730.500000,723.070007,726.799988,726.799988,267700
2015-09-15,725.809998,733.500000,720.700012,732.080017,732.080017,296000
2015-09-16,734.750000,734.750000,725.190002,730.010010,730.010010,308700
2015-09-17,728.469971,738.989990,726.010010,730.200012,730.200012,285100
2015-09-18,728.979980,731.590027,724.119995,729.479980,729.479980,522000
2015-09-21,729.299988,737.859985,725.450012,731.190002,731.190002,325300
2015-09-22,724.989990,729.530029,722.000000,726.969971,726.969971,354200
2015-09-23,727.500000,733.219971,725.450012,731.570007,731.570007,213000
2015-09-24,729.770020,731.950012,721.609985,731.169983,731.169983,405600
2015-09-25,733.830017,741.890015,728.440002,730.280029,730.280029,420100
2015-09-28,730.520020,734.500000,707.500000,708.030029,708.030029,565700
2015-09-29,707.590027,721.159973,701.729980,708.539978,708.539978,483000
2015-09-30,714.890015,720.710022,710.000000,720.250000,720.250000,355400
2015-10-01,717.599976,724.570007,714.210022,724.429993,724.429993,315000
2015-10-02,717.479980,724.450012,709.450012,724.450012,724.450012,502800
2015-10-05,726.859985,729.830017,723.520020,728.080017,728.080017,426500
2015-10-06,727.159973,727.599976,711.659973,713.250000,713.250000,359700
2015-10-07,713.500000,720.690002,705.169983,720.159973,720.159973,386700
2015-10-08,722.000000,738.469971,718.900024,734.770020,734.770020,497400
2015-10-09,734.770020,738.000000,726.869995,732.929993,732.929993,355600
2015-10-12,734.570007,750.500000,729.210022,747.820007,747.820007,433600
2015-10-13,747.000000,757.000000,747.000000,750.419983,750.419983,418200
2015-10-14,739.000000,742.400024,710.909973,718.559998,718.559998,961300
2015-10-15,718.559998,724.940002,708.500000,723.809998,723.809998,628600
2015-10-16,728.000000,728.239990,720.059998,722.700012,722.700012,346600
2015-10-19,723.429993,725.169983,709.659973,718.640015,718.640015,714400
2015-10-20,717.250000,720.500000,705.630005,705.630005,705.630005,2194700
2015-10-21,650.609985,666.000000,646.799988,665.669983,665.669983,2007100
2015-10-22,666.460022,669.109985,650.210022,650.619995,650.619995,803100
2015-10-23,657.989990,657.989990,645.130005,649.719971,649.719971,690800
2015-10-26,646.640015,668.359985,645.950012,659.690002,659.690002,672000
2015-10-27,659.679993,662.979980,651.559998,656.549988,656.549988,388100
2015-10-28,656.890015,658.760010,652.489990,654.890015,654.890015,507200
2015-10-29,649.419983,654.840027,647.309998,648.200012,648.200012,381700
2015-10-30,648.000000,653.270020,640.049988,640.229980,640.229980,643600
2015-11-02,610.000000,631.000000,608.520020,624.000000,624.000000,2140200
2015-11-03,627.669983,631.479980,620.000000,623.159973,623.159973,920800
2015-11-04,625.849976,626.799988,612.099976,614.979980,614.979980,1216100
2015-11-05,616.729980,619.179993,609.460022,617.229980,617.229980,834100
2015-11-06,609.000000,613.489990,594.000000,612.400024,612.400024,1596600
2015-11-09,613.010010,622.000000,606.090027,609.289978,609.289978,754200
2015-11-10,623.479980,629.650024,617.059998,628.880005,628.880005,1089800
2015-11-11,631.530029,632.979980,619.349976,621.840027,621.840027,596100
2015-11-12,621.840027,624.590027,612.960022,614.679993,614.679993,592800
2015-11-13,613.599976,616.250000,592.059998,592.890015,592.890015,1215700
2015-11-16,591.229980,593.849976,583.070007,588.739990,588.739990,838100
2015-11-17,589.989990,595.390015,579.659973,583.580017,583.580017,580900
2015-11-18,583.890015,594.010010,580.780029,594.000000,594.000000,517800
2015-11-19,595.409973,614.700012,595.010010,611.510010,611.510010,1125200
2015-11-20,612.000000,614.700012,534.200012,536.190002,536.190002,5023600
2015-11-23,534.080017,569.030029,532.030029,559.289978,559.289978,3662600
2015-11-24,557.020020,579.280029,553.159973,577.789978,577.789978,1321400
2015-11-25,584.710022,585.799988,570.099976,580.830017,580.830017,1179600
2015-11-27,584.479980,584.479980,575.780029,576.619995,576.619995,312800
2015-11-30,577.500000,584.229980,577.030029,579.549988,579.549988,661100
2015-12-01,583.280029,589.150024,575.000000,580.739990,580.739990,737600
2015-12-02,582.840027,586.580017,571.520020,574.659973,574.659973,692100
2015-12-03,577.950012,578.650024,558.510010,565.309998,565.309998,1352000
2015-12-04,558.890015,568.760010,537.169983,561.200012,561.200012,2708500
2015-12-07,516.830017,553.320007,515.000000,551.750000,551.750000,4465800
2015-12-08,532.109985,550.000000,521.010010,542.239990,542.239990,4056100
2015-12-09,546.599976,560.669983,543.239990,548.010010,548.010010,2110400
2015-12-10,564.000000,579.520020,563.309998,575.429993,575.429993,2645700
2015-12-11,563.000000,572.000000,562.419983,565.000000,565.000000,1527700
2015-12-14,566.679993,567.340027,549.760010,558.159973,558.159973,904800
2015-12-15,560.130005,564.549988,553.570007,554.859985,554.859985,914500
2015-12-16,556.150024,569.280029,554.200012,567.830017,567.830017,872000
2015-12-17,575.010010,577.760010,554.599976,554.890015,554.890015,1144800
2015-12-18,553.780029,555.340027,540.500000,541.080017,541.080017,1506400
2015-12-21,544.250000,544.880005,508.100006,522.010010,522.010010,3098000
2015-12-22,511.380005,512.330017,494.109985,494.609985,494.609985,4564400
2015-12-23,490.160004,501.250000,482.230011,497.480011,497.480011,2457300
2015-12-24,498.869995,501.980011,494.299988,495.100006,495.100006,894200
2015-12-28,495.970001,499.000000,485.760010,493.519989,493.519989,956800
2015-12-29,494.100006,497.239990,489.029999,489.940002,489.940002,866400
2015-12-30,490.000000,492.989990,482.799988,485.790009,485.790009,1060800
2015-12-31,483.109985,485.779999,477.970001,479.850006,479.850006,1196600
